content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.11002E+15,کماندار فصل 5 قسمت 22,7,12,3.13,0.26
1.11002E+15,فلش فصل2 قسمت13,4,12,1.22,0.1
1.11002E+15,قبرستان حیوانات خانگی,15,35,12.71,0.36
1.11002E+15,نژا,62,179,83.13,0.46
1.11002E+15,هکر,15,30,19.6,0.65
1.11002E+15,رمزگشایی,25,40,25.71,0.64
1.11002E+15,فلش فصل 5 قسمت 9,6,10,3.76,0.38
1.11002E+15,مائو مائو: قهرمانان قلب پاک فصل 1 قسمت15,5,8,1.32,0.16
1.00002E+12,پلنگ صورتی و پالس قسمت 16,5,7,4.56,0.65
1.00002E+12,باب اسفنجی- پاتریک من,42,109,24.48,0.22
1.00022E+14,خانه به دوش قسمت 22,26,37,15.78,0.43
1.00022E+14,مرد عنکبوتی: به درون دنیای عنکبوتی,142,347,179.83,0.52
1.00022E+14,نینجا,14,24,9.53,0.4
1.00022E+14,کماندار فصل 2 قسمت 18,6,19,4.73,0.25
1.00022E+14,ساختمان پزشکان قسمت 41,8,12,9.3,0.77
1.00022E+14,هوش سیاه 2 قسمت 20,14,32,10,0.31
1.00022E+14,زن بابا قسمت 2,12,23,6.23,0.27
1.00022E+14,گیسو کمند قسمت 9,4,6,2.47,0.41
1.11002E+15,فوق لیسانسه ها قسمت 25,6,9,2.8,0.31
1.11002E+15,عصرجدید فصل 2 قسمت 1,2,5,3.82,0.76
1.00022E+14,گاتهام فصل 2 قسمت15,1,2,0.65,0.33
1.11002E+15, چرخ های آتشین  فصل 1 قسمت 10,9,13,5,0.38
1.11002E+15,فلش فصل 3 قسمت 5,3,13,1.59,0.12
1.11002E+15,اسلاگترا قسمت 11,9,13,6.79,0.52
1.11002E+15,اسلاگترا قسمت 4,7,11,4.96,0.45
1.10022E+14,تغییر چهره,8,30,8.1,0.27
1.11002E+15,عضو هشتم هیأت منصفه,1,2,1.48,0.74
1.11002E+15,ایت:فصل دوم,19,61,20.99,0.34
1.11002E+15,سینگام 3,72,153,42.41,0.28
1.11002E+15,شاهزاده اژدها فصل 3 قسمت 1,3,3,0.85,0.28
1E+12,هر شب تنهایی,23,39,15.02,0.39
1.00003E+12,عقرب شاه,29,87,27.47,0.32
1.00003E+12,جویندگان گنجینه,14,48,12.49,0.26
1.00001E+12,فرار از زندان فصل 2 قسمت 19,12,34,7.93,0.23
1.00001E+12,ایستادن در کهکشان راه شیری,8,17,3.27,0.19
1.11002E+15,خروس قسمت 4,6,10,3.1,0.31
1.11002E+15,اسرار فیزیک کوانتوم فصل 1 قسمت 1,12,40,8.64,0.22
1.11002E+15,ته دنیا فصل 2 قسمت 1,1,1,0.36,0.36
1.11002E+15,ترمیناتور فصل 1 قسمت 4,7,13,4.12,0.32
1.11002E+15,سوپرانو فصل 1 قسمت 2,3,7,2.7,0.39
