content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00E+12,فرار از زندان فصل 2 قسمت 7,24,77,13.16,0.17
1.00E+14,آوای باران قسمت 14,2,4,0.19,0.05
1.00E+12,فرار از زندان فصل 4 قسمت 18,25,71,18.98,0.27
1.11E+15,مصیبت خوانی (شب سوم ),8,10,3.13,0.31
1.11E+15,پاندای کونگ فو کار فصل 1 قسمت 7 : یک بدبختی بزرگ در روستای پاندا,21,38,10.77,0.28
1.00E+12,بتمن آغاز می کند,6,8,2.7,0.34
1.11E+15,رعد و برق می روند فصل 1 قسمت 6,5,6,1.18,0.2
1.00E+12,تاینی تون قسمت 16,2,3,2.1,0.7
1.00E+12,پایتخت فصل 2 قسمت 8,21,31,13.38,0.43
1.00E+12,مروارید سیاه ,6,12,3.95,0.33
1.11E+15,فصل قتل ها,10,18,3.91,0.22
1.11E+15,زن خفاشی فصل 1 قسمت 9,2,3,0.42,0.14
1.00E+14,اسلحه مرگبار فصل 1 قسمت 1,3,17,1.5,0.09
1.11E+15, مامان پری و هیزم شکن فصل 1 قسمت 15,3,5,1.77,0.35
1.11E+15,مشت آهنی فصل 1 قسمت 4,1,1,0.46,0.46
1.11E+15,حریم,21,51,15.61,0.31
1.00E+14,وحشی,3,4,0.11,0.03
1.11E+15,در حاشیه فصل 1 قسمت 9,23,31,15.12,0.49
1.00E+14,عصر جدید فصل 2 قسمت 5,3,9,1.3,0.14
1.11E+15,مظنون فصل 1 قسمت 4,2,2,1.28,0.64
1.11E+15,سوپر  30,21,35,19.95,0.57
1.00E+14,شام من با هرو,2,13,1.87,0.14
1.11E+15,فوق لیسانسه ها قسمت 12,14,26,16.2,0.62
1.00E+14,خون های آبی فصل 1 قسمت 15,2,21,1.34,0.06
1.11E+15,مظنون فصل 1 قسمت 10,4,6,2,0.33
1.00E+14,لژیون فصل 2 قسمت 1,5,6,2.27,0.38
1.00E+12,بری 1 قسمت 6,1,3,0.94,0.31
1.11E+15,مسافران فصل 2 قسمت 5:جنی,2,4,1.44,0.36
1.11E+15,فوق لیسانسه ها قسمت 13,7,14,5.21,0.37
1.11E+15,فلش فصل 4 قسمت 5-6,2,3,0.28,0.09
1.00E+12,فرود در غربت,3,5,2.16,0.43
1.10E+14,شش اژده های پرنده قسمت 36,1,1,0.99,0.99
1.00E+14,لحظه گرگ و میش قسمت 50,3,6,0.67,0.11
1.00E+14,فریب فصل 1 قسمت 3,1,2,0.64,0.32
1.00E+14,باران فصل 1 قسمت 4,1,3,0.59,0.2
1.00E+14,باران فصل 1 قسمت 6,1,1,0.54,0.54
1.00E+12,دردویل قسمت 7,4,9,2.96,0.33
1.00E+12,بن تن فصل 2 قسمت 13,20,36,7.29,0.2
1.00E+14,وقت: مسابقه با زمان,8,33,5.9,0.18
1.00E+14,نون خ قسمت 7,19,31,15.48,0.5
1.00E+14,شمعدونی قسمت 8,9,15,5.62,0.37
1.00E+12,پلنگ صورتی و پالس قسمت 6,28,45,19.31,0.43
1.00E+14,کماندار فصل 3 قسمت 3,10,22,10.32,0.47
1.00E+12,فرار از زندان فصل 4 قسمت 15,22,56,11.3,0.2
1.00E+14,نابرده رنج قسمت 17,15,32,15.99,0.5
1.00E+14,نابرده رنج قسمت 24,10,27,5.59,0.21
1.11E+15,عروسک‌های زشت,80,152,50.39,0.33
1.00E+12,پونی کوچولو 3:یک کلاغ و چهل کلاغ,13,27,6.99,0.26
1.00E+12,پونی کوچولو 6:مرغ عالیجناب 3,6,8,1.58,0.2
1.00E+12,سامورایی جک قسمت 5,2,2,0.14,0.07
1.00E+14,برادران کری: مرد مرده راه میرود,1,1,2.15,2.15
1.11E+15,دودکش قسمت 14,24,52,19.02,0.37
1.00E+14,کماندار فصل 2 قسمت 12,10,21,6.11,0.29
1.00E+14,کریپتون فصل 1 قسمت 1,2,6,1.53,0.25
1.00E+14,زنجیره فصل 2 قسمت3,14,27,8.44,0.31
1.11E+15,چرخ های آتشین فصل 3 قسمت 7,10,33,13.15,0.4
1.00E+12,پایتخت فصل 5 قسمت 17,48,113,35.38,0.31
1.00E+12,آقای ربات فصل1 قسمت 6,3,4,2.65,0.66
1.11E+15, مامان پری و هیزم شکن فصل 1 قسمت 16,3,4,3.85,0.96
1.00E+12,آقای ربات فصل 2 قسمت 2,3,7,1.36,0.19
1.00E+14,سوتز فصل 1 قسمت 3,7,14,4.65,0.33
1.11E+15,غریبه فصل 1 قسمت 2,56,124,39.1,0.32
1.00E+12,بچه گرگ ها,17,47,17.02,0.36
1.00E+14,حفره فصل 1 قسمت 9,3,4,1.29,0.32
1.11E+15,گاتهام فصل 5 قسمت 1,21,44,10.38,0.24
1.00E+14,شب دهم قسمت 6,5,12,5.25,0.44
1.00E+14,وایکینگ ها 1 قسمت 1,82,160,47.18,0.29
1.00E+14,باب معمار:ماشین های عظیم الجثه,20,32,11.75,0.37
1.00E+14,وایکینگ ها 2 قسمت 1,39,82,22.92,0.28
1.11E+15,پاندای کونگ فو کار: افسانه های شگفت انگیز فصل 3 قسمت 10,10,16,3.76,0.23
1.00E+14,ببخشید شما قسمت 6,1,9,0.79,0.09
1.00E+14,ساختمان پزشکان قسمت 32,9,15,8.04,0.54
1.00E+12,سنگر 11,8,26,10.93,0.42
