content id,content name,access users,access times,access duration (hour),average access duration (hour)
1E+12,انولا هولمز,82,199,71.12,0.36
1.00022E+14,قصه های مجید قسمت 3 -خواب نما,7,7,0.72,0.1
1.10022E+14,ورود به سرزمینهای بد فصل 3 قسمت 11,11,16,5.62,0.35
1.11002E+15,مخفی فصل 1 قسمت 5,2,7,0.89,0.13
1.11002E+15,چرخ های آتشین فصل 4 قسمت 10,5,12,2.3,0.19
1.11002E+15,زمین گرم فصل 1 قسمت 4,6,7,2.66,0.38
1.11002E+15,ماه عسل قسمت 19,2,2,2.22,1.11
1.11002E+15,کالسکه,44,83,38.33,0.46
1.11002E+15,اژدها سواران فصل 1 قسمت9,7,9,3.77,0.42
1.11002E+15,قفل و کلید فصل 1 قسمت 3,13,23,9.15,0.4
1.11002E+15,بچه مهندس فصل 3 قسمت 36,5,8,1.58,0.2
1.11002E+15,شلدون جوان فصل 3 قسمت 18,5,6,1.65,0.28
1.11002E+15,زد,149,293,107.63,0.37
1.11002E+15,موچین:قسمت 3,173,342,142.68,0.42
1.11002E+15,آمفیبیا فصل 1 قسمت 1,60,98,27.99,0.29
1.11002E+15,سوتز فصل 2 قسمت 8,3,4,1.05,0.26
1.11002E+15,مسافران فصل 2 قسمت 9:به روز رسانی,1,2,0.58,0.29
1.11002E+15,شرلوک فصل 4 قسمت 2,26,62,29.05,0.47
1.11002E+15,  هلو کیتی و دوستان قسمت 3,107,207,64.57,0.31
1.11002E+15,بانوی عمارت قسمت 28,5,12,3.65,0.3
1.11002E+15,فوق لیسانسه ها قسمت 18,35,62,20.45,0.33
1.11002E+15,"من, بارات",57,160,41.08,0.26
1.11002E+15,پرستاران و سربازان: خالی,23,27,9.18,0.34
1.11002E+15,ترمیناتور فصل 2 قسمت 2,3,6,1.15,0.19
1.11002E+15, مامان پری و هیزم شکن فصل 1 قسمت 10,1,4,0.47,0.12
1.11002E+15,یقه سفید فصل 3 قسمت 11,1,1,0.64,0.64
1.11002E+15,دودکش قسمت 13,19,36,13.47,0.37
1.11002E+15,عقیق قسمت 1,35,41,28.19,0.69
1.11002E+15,فوق لیسانسه ها قسمت 27,23,39,12.16,0.31
1.11002E+15,کسل راک فصل 2 قسمت 8,2,4,1.02,0.25
1.11002E+15,عقیق قسمت 7,1,1,0.73,0.73
