content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,ناپدید شدن,164,293,165.97,0.57
1.00022E+14,ددپول 2 ویژه ناشنوایان,23,34,11.18,0.33
1.00001E+12,شکار قسمت 3,53,69,24.19,0.35
1.00004E+12,شوکا-بوشهر,3,3,0.36,0.12
1.00022E+14,سوتز فصل 1 قسمت 5,19,29,15.92,0.55
1.00022E+14,حفره فصل 1 قسمت 3,64,102,34.36,0.34
1.00022E+14,تنهایی لیلا قسمت 5,32,50,18.88,0.38
1.00022E+14,افسانه خورشید و ماه قسمت 15,101,196,68.22,0.35
1.00022E+14,لژیون 1 قسمت 7,10,28,6.03,0.22
1.00022E+14,غول کش ها قسمت 26,205,263,146.43,0.56
1.00022E+14,خط قرمز قسمت 9,58,112,43.42,0.39
1.00022E+14,کمینگاه دزدان,474,958,570.16,0.6
1.00022E+14,هیول آباد قسمت 16,5,6,1.61,0.27
1.00003E+12,یک اتفاق تازه(بهنوش بختیاری 7),1,1,0.06,0.06
1.00001E+12,فرار از زندان فصل 4 قسمت 2,317,617,251.31,0.41
1.00022E+14,افسانه خورشید و ماه قسمت 16,99,200,76.45,0.38
1.00022E+14,مرگ برای زنده ماندن,524,834,453.91,0.54
1.00022E+14,گاتهام فصل 1 قسمت 4,419,787,295.26,0.38
1.00022E+14,تاریخ صنعت خودرو در ایران و کره جنوبی قسمت 3,31,50,16.71,0.33
1.00022E+14,گلشیفته قسمت 10,19,30,10.17,0.34
1.11002E+15,مدینه قسمت 6,64,98,31.41,0.32
1.11002E+15,مدینه قسمت 13,56,90,25.96,0.29
1.00022E+14,زیرگنبد فصل 2 قسمت 12,40,69,23.81,0.35
1.11002E+15,کشتن فصل 2 قسمت 6,30,43,25.25,0.59
1.00022E+14,نامحدود,938,1595,1014.9,0.64
1.00003E+12,سامورایی جک قسمت 44,3,8,1.1,0.14
1.00003E+12,به من دروغ بگو قسمت 6,12,29,8.87,0.31
1.00022E+14,آوای باران قسمت 40,154,217,118.5,0.55
1.00022E+14,شلدون جوان فصل 1 قسمت 7,61,115,31.45,0.27
1.00022E+14,ما,345,505,194.17,0.38
1.00001E+12,فارگو فصل 1 قسمت 7,1,1,0.74,0.74
1.00002E+12,شغل ایتالیایی,206,457,196.64,0.43
1.00002E+12,مهندسای کوچولو 2,544,1159,499.49,0.43
1.00003E+12,پونی کوچولو 6:مرغ عالیجناب 3,90,167,45.96,0.28
1.00022E+14,قلمرو افسون شده,326,409,145.44,0.36
1.00004E+12,آقای ربات فصل 2 قسمت 2,12,18,10.77,0.6
1.00022E+14,هوش سیاه 2 قسمت 26,137,203,144.36,0.71
1.00022E+14,امام علی قسمت 21-22,89,230,108.99,0.47
1.00022E+14,عشقولانس,1742,3375,1653.99,0.49
1.00002E+12,رنگهای اسرار آمیز,41,64,31.38,0.49
1.10022E+14,گاوچران ها و بیگانگان,820,1621,970.59,0.6
1.11002E+15,دست نیافتنی ها,1330,2379,1423.67,0.6
1.00022E+14,لژیون 1 قسمت 6,12,16,4.94,0.31
1.00022E+14,لانه پرنده,540,908,563.58,0.62
1.00022E+14,لحظه گرگ و میش قسمت 40,24,37,8.57,0.23
1.00022E+14,شمعدونی قسمت 48,73,155,77.04,0.5
1.11002E+15,تو هیچوقت اینجا نبودی,100,131,51.12,0.39
1.11002E+15,دکتر هاوس فصل 1 قسمت 15,18,24,16.1,0.67
1.00003E+12,دانلد داک قسمت 15,32,56,9.05,0.16
1.00003E+12,پایتخت فصل 2 قسمت 5,502,958,377.57,0.39
1.00003E+12,یک اتفاق تازه (آرشا1),25,27,1.91,0.07
1.00004E+12,میلیاردرها 1 قسمت 6,2,2,1.21,0.61
1.00022E+14,اسلحه مرگبار فصل 1 قسمت 12,8,14,6.74,0.48
1.00022E+14,لیسانسه ها قسمت 34,168,308,103.74,0.34
1.11002E+15,مدینه قسمت 23,37,62,16.35,0.26
1.00022E+14,ری داناوان فصل 1 قسمت 6,13,15,8.34,0.56
1.00004E+12,گلشیفته قسمت 13,582,1130,433.44,0.38
1.00022E+14,ری داناوان فصل 1 قسمت 10,12,15,10.15,0.68
1.00022E+14,نون خ قسمت 7,193,436,193.9,0.44
1.00022E+14,شمعدونی قسمت 37,79,157,72.29,0.46
1.00022E+14,ستاره ساز قسمت 5,12,16,3.24,0.2
1.00022E+14,مخفیلم-داماد فراری,70,78,13.2,0.17
1.00022E+14,گاندو قسمت 1,377,640,260.38,0.41
1.10022E+14,ورود به سرزمین های بد فصل 2 قسمت 8,748,1310,503.56,0.38
1.00001E+12,سیمون,26,38,26.83,0.71
1.00002E+12,علاءالدین 3,252,362,160.81,0.44
1.00022E+14,فلش فصل 1 قسمت 12,685,1314,457.99,0.35
1.00022E+14,پلوی: پرواز از آشیانه,374,611,211.46,0.35
1.00022E+14,کماندار فصل 2 قسمت 22,321,521,223.77,0.43
1.00022E+14,سریال گاندو قسمت 24,211,403,158.8,0.39
1.00022E+14,ماشیناسورها 3 قسمت 15,16,22,5.36,0.24
1.00022E+14,تکه,104,198,72.26,0.36
1.00022E+14,پژمان قسمت 12,160,292,118.07,0.4
1.11002E+15,افسانه های فردا فصل 2 قسمت 5,274,425,214.63,0.51
1.00022E+14,بچه رئیس فصل 2 قسمت 4,168,254,76.65,0.3
1.00001E+12,آبی تیره,53,107,44.18,0.41
1.00022E+14,لیسانسه ها 2 قسمت 40,210,382,130.85,0.34
1.00022E+14,خون آبی فصل 3 قسمت 22,19,28,41.03,1.47
1.00022E+14,ببخشید شما قسمت 36,4,6,1.3,0.22
1.00022E+14,نفس گرم قسمت 7,23,32,18.17,0.57
1.00022E+14,قلاده قرمز,90,124,72.86,0.59
1.00003E+12,دانلد داک قسمت 22,17,26,2.69,0.1
1.00022E+14,پایتخت فصل 1 قسمت 3,418,678,302.55,0.45
1.00022E+14,ساختمان پزشکان قسمت 40,185,346,128.21,0.37
1.00022E+14,زیر تیغ قسمت 12,67,95,41.05,0.43
1.00022E+14,زیر تیغ قسمت 14,73,114,43.64,0.38
1.00022E+14,سیاره دایناسور قسمت 6,144,183,101.29,0.55
1.00022E+14,خط قرمز قسمت 6,78,139,59.67,0.43
1.10022E+14,گذرگاه فصل 1 قسمت 4,108,159,71.84,0.45
1.00022E+14,لیسانسه ها  2قسمت 41,272,469,233.01,0.5
1.00022E+14,کارگاه محله چینی ها 2,493,982,625.58,0.64
1.11002E+15,قاتلان ناشناس,4685,7054,2736.34,0.39
1.11002E+15,سه درصد فصل 1 قسمت 2,395,553,260.52,0.47
1.00022E+14,برادر جان قسمت 27,114,229,110.78,0.48
1.00022E+14,آوای باران قسمت 28,49,80,19.34,0.24
1.00022E+14,ماشین جنگی,192,335,149.49,0.45
1.11002E+15,ذهن پریشانتان را رام کنید,46,56,14.24,0.25
1.00022E+14,زیرگنبد فصل 1 قسمت 11,43,63,27.77,0.44
1.11002E+15,100 فصل 3 قسمت 7,792,1382,539.75,0.39
1.11002E+15,گریم فصل 1 قسمت 6,309,494,186.58,0.38
1.00022E+14,انقراض,318,492,232.92,0.47
1.00003E+12,دانلد داک قسمت 6,56,73,20.92,0.29
1.00003E+12,دانلد داک قسمت 11,36,39,10.01,0.26
1.00003E+12,ماجرای جکی چان قسمت 5,131,190,50.07,0.26
1.00004E+12,گنج مظفر قسمت 8,233,431,201.43,0.47
1.00022E+14,پسر پا گنده,1069,2537,1195.1,0.47
