content id,content name,access users,access times,access duration (hour),average access duration (hour)
1.00022E+14,کماندار فصل 2 قسمت 9,349,616,228.66,0.37
1.00022E+14,اسلحه مرگبار فصل 1 قسمت 1,938,1301,471.8,0.36
1.00022E+14,شلدون جوان فصل 1 قسمت 1,104,160,38.95,0.24
1.00022E+14,سریال بریتانیا فصل1 قسمت 2,341,486,230.99,0.48
1.00022E+14,محیا,363,779,373.96,0.48
1.00001E+12,منچستر کنار دریا,5,5,0.42,0.08
1.0004E+16,سامورایی جک قسمت 38,10,16,2.38,0.15
1.00001E+12,بن تن فصل 4 قسمت 3,247,391,125.38,0.32
1.00022E+14,مینو قسمت 2,34,47,29.29,0.62
1.00001E+12,ساعت شلوغی 3,337,530,302.06,0.57
1.00022E+14,مرد هزار چهره قسمت4,523,885,313.87,0.35
1.00006E+12,بری 1 قسمت 6,7,17,2.25,0.13
1.00022E+14,امام علی قسمت 16,44,84,25.02,0.3
1.00022E+14,آسمان من قسمت 1,57,96,25.78,0.27
1.00022E+14,رد پای شغال,1147,2197,886.67,0.4
1.00002E+12,وروجک ها,224,785,364.17,0.46
1.00022E+14,بچه رئیس فصل 2 قسمت 4,314,486,151.16,0.31
1.00003E+12,وضعیت بازی,56,88,44.68,0.51
1.00022E+14,پلیس جوان قسمت 4,31,50,12.56,0.25
1.00001E+12,فیلم لگو,345,646,348.94,0.54
1.00003E+12,شکل آب,402,620,320.11,0.52
1.00022E+14,باغ گیلاس قسمت 13,4,4,3.2,0.8
1.00001E+12,هفت سوار دلاور,503,898,506.9,0.56
1.00001E+12,طلا,27,41,26.13,0.64
1.00002E+12,پلنگ صورتی و پالس قسمت 6,284,428,96.26,0.22
1.00006E+12,آوای باران قسمت 19,57,81,20.26,0.25
1.00003E+12,پونی کوچولو 5:کوچولو و سگ 5,87,130,37.72,0.29
1.00022E+14,دکتر خوب قسمت 2,36,48,19.31,0.4
1.00022E+14,یوسف پیامبر قسمت 18,248,447,135.97,0.3
1.00022E+14,وایکینگ ها 2 قسمت 1,320,557,211.45,0.38
1.00022E+14,اغما قسمت 7,46,74,26.92,0.36
1.00003E+12,دانلد داک قسمت 23,24,32,5.08,0.16
1.00022E+14,مگالودون,1212,1959,976.26,0.5
1.00022E+14,اسلحه مرگبار فصل 1 قسمت 12,127,175,79.59,0.45
1.00022E+14,مرد آفتابی فصل 1 قسمت 13,61,137,53.92,0.39
1.00022E+14,فرینج فصل 4 قسمت 1,62,98,39.41,0.4
1.00022E+14,حفره فصل 1 قسمت 1,171,266,77.25,0.29
1.10022E+14,نانسی درو و راه پنهان,975,1482,594.9,0.4
1.00022E+14,شش اژدهای پرنده فصل1 قسمت 17,124,180,93.7,0.52
1.00022E+14,نفس گرم قسمت 6,16,22,9.67,0.44
1.00002E+12,خاکستر و برف,134,166,56.13,0.34
1.00022E+14,دلیران تنگستان قسمت 6,11,15,10.03,0.67
